file,mean,sd,median,sem,mode,Q25,Q75,IQR,cent,skewness,kurtosis,sfm,sh,prec,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,text,up_votes,down_votes,age,gender,accent,duration
sample-000004.wav,191.84268148378104,61.78369252336324,223.30434782608694,2.1762377504943684,237.91304347826087,128.34782608695653,240.69565217391303,112.3478260869565,191.84268148378104,2.8206373591031673,12.087553371060828,0.46340558530085685,0.895379174998843,0.3472222222222222,0.12202367850596917,0.04804804804804805,0.2758620689655173,1.1009765625,0.1171875,7.125,7.0078125,0.09617644400253096,are you going to live with your mother,0,0,thirties,male,us,NA
sample-000011.wav,189.3844047609531,62.460381619440184,210.95703125,1.3798556435000817,237.0703125,132.6171875,237.890625,105.2734375,189.3844047609531,1.7127130139979914,6.52997445867067,0.5288594111253732,0.9354655243952275,0.1366120218579235,0.13336550243160375,0.04790419161676647,0.27906976744186046,0.9979248046875,0,5.1328125,5.1328125,0.1278134723400816,the waitress was carrying an impressive amount of dinnerware but then an earthquake occurred and she dropped it all,0,0,twenties,male,us,NA
sample-000012.wav,201.72104997314818,54.590179989517594,204.90846115784265,1.214014714346908,169.16378030677882,168.19396338446313,248.68876793666502,80.49480455220188,201.72104997314818,4.303720743485802,29.173641569693505,0.38424399984888863,0.8981934831626329,0.13842746400885936,0.1543279263751608,0.048730964467005075,0.2774566473988439,0.4864477040816326,0.1640625,2.578125,2.4140625,0.05065428450823132,it was there that the wise man lived,0,0,twenties,male,indian,NA
sample-000013.wav,227.02350250167214,49.49583893687498,242.29580573951438,1.643482357089703,250.3311258278146,220.04415011037528,257.43929359823403,37.395143487858746,227.02350250167214,2.70171749454703,10.826822873339209,0.26831988633350556,0.8585072910450791,0.30864197530864196,0.11371913388149213,0.0471976401179941,0.2758620689655173,0.8690257352941176,0.2109375,6.1875,5.9765625,0.09158496732026143,our influence on their monopoly is tiny,0,0,twenties,male,indian,NA
sample-000015.wav,203.95579434415646,48.588400029994666,205.61555075593952,1.5958524376237522,204.4060475161987,189.89200863930887,229.80561555075593,39.91360691144706,203.95579434415646,3.14701684880227,15.554141076670964,0.38751093218494814,0.8823672433393671,0.30193236714975846,0.128506566347776,0.050261780104712044,0.27906976744186046,0.7892578125,0,6.8203125,6.8203125,0.09817033528373735,holy moly you were fast on the zip line,0,0,twenties,male,indian,NA
sample-000019.wav,228.5565443974523,46.52192297993056,245.8315334773218,1.5279804262876606,257.92656587473004,200.47516198704105,264.88120950323975,64.4060475161987,228.5565443974523,2.2119823920139607,7.987349168405122,0.26918695383306634,0.871081885556004,0.30193236714975846,0.16535823999580615,0.05068637803590285,0.27906976744186046,1.3340871710526316,0,5.6484375,5.6484375,0.16040308239478365,i was impatient to see it opened,0,0,thirties,female,us,NA
sample-000021.wav,162.03097525038478,62.25455489253473,144.63768115942028,2.0019715217779566,106.08695652173914,108.69565217391305,218.84057971014494,110.14492753623189,162.03097525038478,2.6869037883809614,13.89532019169648,0.51548406954802,0.9220857178156697,0.28935185185185186,0.11256719381900412,0.047666335650446874,0.27906976744186046,0.6197033898305084,0,5.4140625,5.4140625,0.09508348794063079,the computer artist waited for the latest image to render,0,0,twenties,male,scotland,NA
sample-000023.wav,236.21721006164998,36.87413912555269,244.96018202502844,1.2430269763449038,242.0932878270762,217.8839590443686,263.43572241183165,45.55176336746305,236.21721006164998,2.0199550600868363,6.469548522090882,0.17928669420478688,0.8540220439874114,0.31806615776081426,0.15508068250771465,0.04738400789733465,0.27906976744186046,0.808125,0,8.8359375,8.8359375,0.04757604830972403,you just don't know all that you've done,0,0,twenties,female,us,NA
sample-000025.wav,187.25272319805012,56.56362208784787,184.78494623655914,2.072330770836111,231.8279569892473,140,232.95698924731184,92.95698924731184,187.25272319805012,0.9753842088738442,3.211056595601,0.4187345153479299,0.9241212975870635,0.37537537537537535,0.12610521024596863,0.047524752475247525,0.24489795918367346,0.3158203125,0.0703125,1.7578125,1.6875,0.1516812865497076,pencils down time is over,0,0,twenties,male,bermuda,NA
sample-000026.wav,186.6915479837169,58.745282070299126,185.3218059558117,1.2871476214051791,191.50816522574445,140.26897214217098,240.19212295869355,99.92315081652256,186.6915479837169,1.5972371286112763,6.245619220818755,0.4429260703741846,0.9317894730225299,0.13440860215053763,0.11985432039857734,0.04696673189823875,0.27906976744186046,0.5647058823529412,0,4.96875,4.96875,0.0630523047528063,he did find it soon after dawn and not far from the sand pits,0,0,sixties,male,us,NA
